0,1,2,3,4,5
0.560163,0.894622,0.563361,0.225049,0.910499,0.432863
0.167939,0.676575,0.414800,0.838646,0.231157,0.624874
0.529730,0.162252,0.071037,0.653962,0.569223,0.778374
0.432626,0.253716,0.634098,0.265730,0.176094,0.515099
0.316806,0.858731,0.464981,0.812890,0.726354,0.976516
0.593025,0.822465,0.936089,0.812265,0.125771,0.928556
0.546096,0.086032,0.325193,0.832533,0.100030,0.843263
0.800617,0.510649,0.016650,0.611360,0.765292,0.553601
0.363218,0.954867,0.041911,0.378952,0.571421,0.420767
0.290468,0.462158,0.316826,0.162417,0.612468,0.875971
0.834389,0.344921,0.035697,0.935995,0.817180,0.744483
0.453122,0.352149,0.664118,0.274039,0.688214,0.497844
0.581658,0.030875,0.357047,0.672556,0.559828,0.155756
0.522585,0.219068,0.082150,0.063279,0.690293,0.587955
0.818885,0.541272,0.470552,0.070084,0.274082,0.239183
0.905534,0.419059,0.504826,0.545701,0.186215,0.060941
0.057033,0.736851,0.443339,0.695309,0.831696,0.629699
0.024860,0.503418,0.824867,0.159695,0.712901,0.436957
0.435214,0.753212,0.039529,0.773239,0.701161,0.721041
0.564190,0.703275,0.126479,0.846059,0.332641,0.760090
0.514378,0.671013,0.449644,0.434049,0.294058,0.904236
0.791848,0.039040,0.318831,0.421534,0.948728,0.011178
0.692724,0.459631,0.469245,0.788089,0.149523,0.458634
0.366780,0.055627,0.701814,0.627453,0.599250,0.162805
0.907554,0.996071,0.979871,0.820580,0.483645,0.099610
0.631196,0.541429,0.749088,0.168462,0.926624,0.756031
0.623469,0.206015,0.739282,0.504060,0.322780,0.940823
0.569718,0.243071,0.575514,0.222368,0.727128,0.323534
0.130841,0.043680,0.907922,0.180981,0.100383,0.491286
0.715899,0.396949,0.546460,0.961343,0.847826,0.449693
0.355864,0.305800,0.362885,0.831059,0.292547,0.037265
0.201648,0.429307,0.070433,0.681294,0.293865,0.582532
0.141575,0.403566,0.667003,0.023104,0.207898,0.913003
0.814285,0.134087,0.706339,0.381125,0.226296,0.337172
0.656416,0.321650,0.606603,0.546380,0.165149,0.349328
0.899644,0.316036,0.526822,0.795214,0.226685,0.453596
0.329313,0.688767,0.369875,0.237046,0.936556,0.739645
0.212545,0.640403,0.692292,0.188341,0.367515,0.521986
0.467103,0.648877,0.249769,0.855917,0.178054,0.830340
0.304464,0.386691,0.861087,0.704650,0.711460,0.772767
0.894825,0.083328,0.819294,0.616530,0.014542,0.404913
0.726247,0.097190,0.022154,0.769178,0.671152,0.638703
0.693038,0.482951,0.801364,0.566398,0.604673,0.892627
0.348213,0.254567,0.385206,0.424875,0.543191,0.783993
0.231294,0.194835,0.834828,0.185342,0.207640,0.552409
0.285132,0.128282,0.975447,0.579101,0.706122,0.632841
0.528761,0.644859,0.696685,0.669699,0.514950,0.048850
0.713417,0.564174,0.677096,0.171953,0.895809,0.158180
0.448219,0.768912,0.176148,0.467681,0.342172,0.830702
0.271777,0.872099,0.564137,0.630017,0.148742,0.133355
0.694076,0.435100,0.871456,0.672509,0.468766,0.242232
0.471920,0.974452,0.258718,0.539129,0.817270,0.716321
0.254019,0.955585,0.527106,0.457886,0.242644,0.028839
0.331277,0.084756,0.257273,0.593152,0.776267,0.287177
0.705719,0.709813,0.043112,0.456995,0.332169,0.650681
0.183748,0.102322,0.151481,0.020251,0.677924,0.532673
0.729512,0.697386,0.528328,0.534032,0.714143,0.229329
0.021534,0.250071,0.185382,0.079012,0.474852,0.546240
0.382258,0.949760,0.700756,0.747046,0.121027,0.581773
0.448173,0.471450,0.714385,0.777391,0.740211,0.252254
0.523312,0.898628,0.469893,0.646112,0.069294,0.800837
0.973097,0.467696,0.024091,0.743591,0.865700,0.613875
0.991635,0.447537,0.123249,0.472402,0.568464,0.810530
0.671463,0.831119,0.727651,0.005077,0.598742,0.963955
0.912217,0.612445,0.544633,0.190065,0.609007,0.331700
0.441686,0.890327,0.104042,0.326798,0.779661,0.658284
0.306332,0.499063,0.977367,0.244161,0.415515,0.839200
0.395646,0.180640,0.260974,0.174307,0.985196,0.069722
0.467282,0.304537,0.227587,0.962157,0.634045,0.983942
0.076599,0.594765,0.262009,0.684253,0.446367,0.195534
0.869628,0.694283,0.232857,0.677050,0.621614,0.738315
0.547728,0.478737,0.437762,0.439042,0.953797,0.989609
0.085522,0.439282,0.459413,0.984691,0.271625,0.076165
0.230572,0.713355,0.274243,0.212522,0.829121,0.997968
0.320388,0.503766,0.324041,0.608205,0.677723,0.863381
0.123699,0.606313,0.977022,0.094125,0.691883,0.144201
0.571075,0.091608,0.977320,0.731743,0.961670,0.844269
0.109974,0.313900,0.311714,0.736450,0.565806,0.653290
0.278880,0.313861,0.981288,0.977896,0.134860,0.080621
0.767873,0.870902,0.940703,0.404657,0.476415,0.375803
0.795398,0.101892,0.509829,0.746571,0.635978,0.620748
0.949631,0.290233,0.149771,0.197540,0.204882,0.491987
0.018232,0.815535,0.255578,0.082203,0.998128,0.507437
0.497779,0.314107,0.572148,0.047708,0.845783,0.511626
0.190381,0.827716,0.622923,0.375219,0.301973,0.308956
0.668823,0.731473,0.157572,0.669510,0.191586,0.870860
0.023444,0.209056,0.078795,0.850643,0.422622,0.239654
0.740722,0.401437,0.895735,0.864355,0.722286,0.285755
0.758775,0.830041,0.612488,0.628002,0.503066,0.939271
0.662069,0.860724,0.430872,0.605768,0.577459,0.053444
0.231948,0.920830,0.161809,0.081278,0.932663,0.223253
0.783884,0.424888,0.235410,0.722333,0.548204,0.039129
0.801532,0.653005,0.928008,0.220590,0.146412,0.697738
0.537404,0.840696,0.263988,0.813219,0.222299,0.246884
0.375113,0.482165,0.990734,0.081251,0.784357,0.374008
0.649950,0.562693,0.208677,0.510911,0.639936,0.138896
0.615788,0.583333,0.916002,0.550179,0.432237,0.661999
0.614422,0.534828,0.162022,0.494836,0.357070,0.310316
0.457701,0.698991,0.137695,0.843236,0.958619,0.205025
0.996443,0.178260,0.811916,0.721245,0.480229,0.074140
0.300977,0.005482,0.080949,0.743231,0.380569,0.560172
0.436061,0.938820,0.248708,0.703781,0.079319,0.638263
0.695232,0.315973,0.453250,0.457211,0.708740,0.190148
0.429846,0.939823,0.649897,0.485398,0.348436,0.452034
0.376079,0.545890,0.901551,0.690709,0.782101,0.826469
0.289072,0.571119,0.174789,0.388625,0.335217,0.882273
0.064736,0.867823,0.713374,0.900820,0.573177,0.596161
0.256707,0.712941,0.094345,0.786198,0.895250,0.291986
0.729986,0.369816,0.710137,0.746018,0.842905,0.447760
0.100691,0.095606,0.868025,0.471776,0.495805,0.465930
0.986945,0.261020,0.642175,0.118573,0.858463,0.806681
0.113318,0.578926,0.629143,0.130939,0.391691,0.699795
0.790357,0.025879,0.024379,0.810527,0.072796,0.018346
0.871817,0.297637,0.457964,0.641464,0.557308,0.123061
0.849693,0.591841,0.034300,0.446448,0.803011,0.640321
0.147788,0.114205,0.384042,0.941515,0.323888,0.622032
0.223315,0.901060,0.109603,0.460476,0.407749,0.335315
0.990255,0.156433,0.339779,0.039700,0.992860,0.852031
0.740652,0.297856,0.757530,0.441549,0.716454,0.935356
0.589470,0.998243,0.105501,0.814632,0.890227,0.994511
0.255727,0.663278,0.973706,0.037322,0.753774,0.564904
0.168913,0.257298,0.054348,0.889699,0.635806,0.229417
0.009983,0.658966,0.258526,0.254901,0.534875,0.232802
0.752117,0.257672,0.515386,0.190455,0.602016,0.881348
0.348340,0.433767,0.241119,0.570348,0.046101,0.996372
0.066534,0.869521,0.038361,0.374447,0.877373,0.591454
0.269232,0.966840,0.459096,0.155628,0.638898,0.041010
0.126212,0.913376,0.032424,0.233584,0.942916,0.185915
0.921619,0.209563,0.966922,0.614736,0.137205,0.973584
0.160749,0.963919,0.521099,0.915087,0.755655,0.128997
0.717187,0.608606,0.370923,0.481566,0.961167,0.148586
0.830188,0.789576,0.909199,0.756103,0.599098,0.191670
0.233571,0.592391,0.756227,0.515999,0.276677,0.625946
0.687190,0.168274,0.185780,0.248695,0.765125,0.751864
0.186262,0.153000,0.402898,0.332490,0.577259,0.690642
0.506068,0.293768,0.703292,0.453602,0.880035,0.877885
0.444930,0.838092,0.481067,0.032873,0.622434,0.641170
0.925696,0.069697,0.615126,0.838666,0.933289,0.477030
0.392146,0.071115,0.439399,0.608468,0.247684,0.843480
0.087774,0.585229,0.372496,0.965248,0.419536,0.768465
0.218224,0.774164,0.268857,0.076562,0.980972,0.202235
0.448245,0.626207,0.583663,0.423780,0.201487,0.556218
0.452086,0.048886,0.457461,0.521807,0.037294,0.231112
0.205287,0.745465,0.638408,0.908090,0.599800,0.422833
0.095302,0.795132,0.419088,0.966587,0.887172,0.201329
0.129897,0.310637,0.278575,0.079064,0.344449,0.473582
0.716938,0.941961,0.941418,0.203329,0.752408,0.946149
0.079716,0.502349,0.627580,0.302322,0.227429,0.193428
0.936870,0.780980,0.827084,0.410491,0.235022,0.438945
0.441430,0.025371,0.211153,0.593051,0.823236,0.013410
0.231782,0.651564,0.218525,0.455159,0.971901,0.453307
0.648596,0.610334,0.356351,0.815532,0.970075,0.519104
0.869136,0.980462,0.418100,0.091009,0.009958,0.898915
0.925755,0.766020,0.293061,0.632084,0.815209,0.915386
0.218830,0.017007,0.300933,0.605398,0.111760,0.437662
0.369592,0.202946,0.830886,0.910324,0.597805,0.096527
0.965491,0.257017,0.172552,0.170411,0.341426,0.442087
0.311059,0.635078,0.753451,0.265625,0.356733,0.417749
0.729321,0.761221,0.716887,0.429836,0.678086,0.337817
0.843167,0.333052,0.683530,0.384720,0.998041,0.550411
0.613798,0.435053,0.446037,0.943963,0.047106,0.660617
0.929241,0.804066,0.270141,0.479030,0.035487,0.559480
0.855319,0.560633,0.782845,0.003891,0.455641,0.500378
0.012615,0.944692,0.309928,0.167300,0.909122,0.806580
0.954361,0.226736,0.488056,0.035525,0.799117,0.807650
0.521959,0.925032,0.941112,0.514844,0.456253,0.102934
0.397222,0.950224,0.392376,0.170463,0.847427,0.048209
0.570414,0.094253,0.484993,0.431758,0.281201,0.665777
0.998102,0.209089,0.342369,0.344613,0.181524,0.624224
0.882433,0.277229,0.286073,0.749353,0.516310,0.851704
0.641068,0.157201,0.199884,0.792820,0.035269,0.874991
0.636047,0.201631,0.667813,0.173653,0.221321,0.608754
0.715874,0.871256,0.776536,0.187905,0.010509,0.480933
0.682444,0.432948,0.784050,0.578006,0.677153,0.300072
0.897710,0.726348,0.863578,0.348491,0.433328,0.110739
0.442434,0.124219,0.992074,0.642766,0.010734,0.724002
0.463927,0.163055,0.813494,0.160197,0.348485,0.963133
0.806608,0.669285,0.191144,0.579911,0.488088,0.290542
0.654331,0.348649,0.217682,0.517607,0.783042,0.545378
0.076335,0.998164,0.882501,0.802733,0.933999,0.212385
0.779725,0.260461,0.882009,0.949764,0.355105,0.498916
0.579173,0.352483,0.432859,0.145384,0.548393,0.171060
0.477067,0.262906,0.648055,0.253629,0.241160,0.942464
0.604666,0.081185,0.367637,0.480753,0.757594,0.525044
0.581146,0.772676,0.794113,0.385323,0.171463,0.606188
0.300307,0.190876,0.654330,0.692816,0.040626,0.356235
0.180939,0.079424,0.224574,0.786522,0.760166,0.606173
0.973279,0.973044,0.017422,0.428416,0.508958,0.477672
0.769641,0.200499,0.065404,0.465241,0.206556,0.961302
0.265898,0.768346,0.431771,0.363321,0.559024,0.651976
0.368230,0.785787,0.987157,0.551469,0.503647,0.469441
0.545827,0.503427,0.164080,0.513683,0.312738,0.266956
0.247679,0.502428,0.473150,0.025924,0.410356,0.651744
0.662681,0.402403,0.451644,0.400221,0.691633,0.862808
0.390894,0.404354,0.902803,0.388598,0.657249,0.080352
0.178090,0.659253,0.604020,0.735346,0.899634,0.766786
0.689508,0.357081,0.398004,0.645867,0.527052,0.333984
0.173689,0.305547,0.394037,0.528569,0.917355,0.662377
0.990761,0.340672,0.248043,0.134579,0.810327,0.298339
0.595989,0.779678,0.635647,0.631682,0.676411,0.101513
0.773818,0.924775,0.335718,0.726636,0.816082,0.944683
0.580040,0.813863,0.579960,0.930067,0.635792,0.464942
0.685400,0.252312,0.678193,0.086250,0.644120,0.002007
0.269097,0.423679,0.282409,0.553946,0.639219,0.489986
0.650920,0.284275,0.240516,0.890619,0.540857,0.288694
0.638759,0.883879,0.659150,0.845313,0.173483,0.983645
0.526514,0.969728,0.877213,0.627409,0.130032,0.674507
0.135925,0.943243,0.997637,0.298822,0.020666,0.803580
0.091797,0.406970,0.955504,0.394494,0.407216,0.957866
0.417209,0.483987,0.059618,0.704018,0.145882,0.211494
0.872190,0.625396,0.929943,0.503742,0.223062,0.221503
0.152622,0.192386,0.376859,0.329080,0.495409,0.071010
0.615059,0.220370,0.395815,0.770283,0.712380,0.354874
0.402339,0.198289,0.629712,0.937668,0.475796,0.314342
0.119593,0.462764,0.866275,0.056942,0.309393,0.959680
0.533472,0.882713,0.642270,0.493850,0.199258,0.901078
0.238499,0.921616,0.655273,0.062480,0.757331,0.399073
0.339695,0.334907,0.134731,0.789999,0.084427,0.316383
0.982713,0.205598,0.495840,0.081839,0.541571,0.194264
0.348437,0.538832,0.919255,0.982458,0.683650,0.247949
0.654260,0.463442,0.992420,0.286341,0.318998,0.219209
0.195136,0.139852,0.788048,0.944431,0.287374,0.841732
0.250705,0.165532,0.833890,0.389868,0.070067,0.364454
0.313981,0.820030,0.215762,0.788855,0.663744,0.891840
0.296183,0.984565,0.689582,0.508630,0.656483,0.960551
0.227029,0.680697,0.466930,0.345725,0.632436,0.170179
0.872401,0.083984,0.731108,0.553186,0.937618,0.431839
0.672427,0.233075,0.972066,0.189956,0.411248,0.969380
0.697488,0.816755,0.572252,0.541973,0.574791,0.678120
0.048687,0.349840,0.815168,0.135100,0.286248,0.892061
0.875240,0.711081,0.732449,0.337418,0.621724,0.973529
0.638641,0.955470,0.784628,0.625872,0.931428,0.014305
0.375407,0.993038,0.372588,0.944978,0.994978,0.553422
0.060049,0.727077,0.539685,0.475349,0.843630,0.552809
0.956839,0.221621,0.383476,0.074555,0.675154,0.626017
0.556062,0.784114,0.548960,0.394661,0.970327,0.870030
0.019419,0.629043,0.765412,0.875153,0.561073,0.988023
0.576829,0.788061,0.713401,0.699104,0.822330,0.288077
0.302360,0.459665,0.071166,0.324758,0.707128,0.918140
0.255824,0.713582,0.009075,0.827422,0.454387,0.925403
0.470342,0.074687,0.228253,0.580141,0.655663,0.163174
0.933902,0.919037,0.472223,0.839151,0.831737,0.766527
0.617430,0.709252,0.977054,0.108008,0.943734,0.518276
0.981404,0.795188,0.667292,0.450315,0.165906,0.581316
0.404106,0.771293,0.160338,0.928909,0.775910,0.092079
0.937372,0.335851,0.263957,0.492680,0.629982,0.191737
0.379697,0.824790,0.931853,0.708186,0.244539,0.275948
0.383910,0.466469,0.319401,0.648405,0.773242,0.468617
0.723695,0.749045,0.609679,0.912626,0.559812,0.097559
0.594172,0.704464,0.746789,0.895125,0.661765,0.414620
0.570458,0.039823,0.870928,0.130745,0.670085,0.558300
0.977436,0.547788,0.212914,0.705674,0.466813,0.977630
0.609605,0.267852,0.690813,0.859503,0.008126,0.478122
0.331480,0.319278,0.025869,0.399158,0.910438,0.028019
0.579737,0.116709,0.128725,0.349717,0.720923,0.737184
0.155057,0.914272,0.277519,0.112272,0.947590,0.134796
0.515095,0.957203,0.517011,0.508094,0.344190,0.765539
0.095642,0.266735,0.927574,0.034258,0.081886,0.242126
0.893164,0.085287,0.698224,0.496860,0.783742,0.397306
0.752388,0.066972,0.319317,0.885763,0.609128,0.545906
0.741766,0.273093,0.233618,0.062539,0.316954,0.202803
0.155549,0.661209,0.675723,0.549911,0.225829,0.142533
0.791662,0.820115,0.542278,0.422836,0.326692,0.612062
0.560643,0.454358,0.555500,0.092569,0.900517,0.639302
0.656656,0.138761,0.354569,0.444359,0.289395,0.034465
0.896800,0.899090,0.994705,0.380743,0.726292,0.992181
0.382267,0.771773,0.464554,0.891537,0.001992,0.891236
0.881909,0.676732,0.806401,0.508342,0.401853,0.062914
0.598723,0.699384,0.597162,0.968185,0.609328,0.822654
0.701688,0.720354,0.380683,0.179229,0.150594,0.085528
0.863780,0.652042,0.718529,0.469562,0.208842,0.092295
0.367820,0.095633,0.972216,0.804853,0.934482,0.242178
0.763168,0.371480,0.346385,0.080846,0.189065,0.709466
0.274010,0.169995,0.532722,0.633155,0.400466,0.956211
0.650207,0.481344,0.192927,0.394414,0.540696,0.734014
0.897789,0.662183,0.812393,0.600144,0.384348,0.267318
0.251467,0.070170,0.899377,0.853454,0.528846,0.556007
0.241380,0.437849,0.317719,0.895076,0.874754,0.859175
0.091427,0.405736,0.113227,0.094696,0.923578,0.266449
0.675298,0.329655,0.733250,0.593440,0.006556,0.322779
0.375122,0.276188,0.422223,0.309715,0.756163,0.251023
0.541137,0.557827,0.243547,0.348653,0.013129,0.545363
0.857426,0.243469,0.121638,0.712640,0.892966,0.426666
0.845960,0.132512,0.794994,0.052814,0.047308,0.466652
0.546368,0.039494,0.345931,0.508899,0.262015,0.564028
0.129056,0.543481,0.192084,0.499635,0.338084,0.428484
0.370147,0.345255,0.731979,0.882992,0.056375,0.567519
0.377309,0.638017,0.415210,0.102072,0.154179,0.968418
0.933931,0.647533,0.328645,0.688157,0.524294,0.439207
0.381732,0.187081,0.312961,0.705082,0.141083,0.181926
0.140464,0.231442,0.330840,0.040556,0.737530,0.142316
0.261848,0.146372,0.508734,0.265640,0.073675,0.661379
0.669852,0.537786,0.226422,0.771095,0.215321,0.315787
0.483487,0.959922,0.232314,0.324085,0.480219,0.893551
0.740000,0.953141,0.125359,0.611752,0.387240,0.280960
0.585678,0.014463,0.610579,0.628207,0.463985,0.477171
0.705829,0.818035,0.034963,0.398590,0.564946,0.382531
0.917524,0.805504,0.951541,0.361806,0.015921,0.645027
0.873107,0.291485,0.072556,0.550893,0.466538,0.189000
0.485246,0.574931,0.808876,0.880987,0.696655,0.628010
0.030077,0.797048,0.743281,0.730450,0.757074,0.846586
0.065683,0.794994,0.958950,0.534716,0.010525,0.818753
0.166878,0.024657,0.146410,0.619600,0.197305,0.092121
0.078772,0.403976,0.776560,0.129542,0.716894,0.605693
0.761783,0.452645,0.664856,0.289462,0.940714,0.135422
0.688646,0.933981,0.968511,0.482313,0.985601,0.005479
0.330182,0.113936,0.953476,0.990428,0.269416,0.708145
0.836063,0.025662,0.403628,0.746777,0.762565,0.728964
0.864555,0.848393,0.462834,0.783328,0.555642,0.918288
0.115336,0.509413,0.597279,0.134160,0.439402,0.418555
0.400675,0.953663,0.248878,0.582379,0.520161,0.582830
0.633808,0.041887,0.761147,0.560544,0.227413,0.145791
0.821554,0.481622,0.669865,0.663567,0.360670,0.605760
0.373449,0.730257,0.346986,0.615397,0.534834,0.445316
0.499935,0.459097,0.606337,0.656899,0.421494,0.251088
0.321414,0.330691,0.931493,0.222156,0.018695,0.111292
0.684511,0.255146,0.139397,0.346084,0.241301,0.824858
0.072744,0.477673,0.309316,0.280249,0.139677,0.676594
0.435801,0.143571,0.412282,0.012053,0.084799,0.345408
0.005116,0.665090,0.926213,0.157629,0.427471,0.955717
0.012072,0.754055,0.249878,0.559241,0.717634,0.190460
0.785118,0.245480,0.408740,0.041351,0.713163,0.607614
0.121613,0.433092,0.705642,0.481574,0.698604,0.418438
0.890884,0.237998,0.344712,0.173985,0.935763,0.091999
0.530980,0.623820,0.604939,0.731664,0.482152,0.430478
0.753102,0.998645,0.893251,0.872313,0.278368,0.611755
0.974353,0.095592,0.473327,0.876739,0.978318,0.425833
0.512145,0.041762,0.285024,0.672644,0.811526,0.375756
0.756114,0.140867,0.577049,0.283962,0.329055,0.399324
0.368108,0.147193,0.317952,0.603012,0.814283,0.469619
0.820614,0.879854,0.676158,0.033977,0.179060,0.701761
0.858674,0.511208,0.594078,0.592456,0.799749,0.107951
0.131031,0.718585,0.497475,0.692560,0.333375,0.138748
0.528136,0.992424,0.616681,0.963569,0.183547,0.734165
0.185669,0.058257,0.237709,0.293365,0.858962,0.090500
0.199191,0.953394,0.796123,0.629045,0.820346,0.400024
0.532419,0.300300,0.243906,0.389976,0.885318,0.871508
0.456393,0.998041,0.400673,0.891989,0.019136,0.445004
0.330085,0.613099,0.472915,0.442825,0.866245,0.822105
0.578587,0.829412,0.519627,0.666786,0.949620,0.176605
0.285864,0.425902,0.909257,0.865095,0.895669,0.068495
0.837098,0.091194,0.221706,0.053986,0.673541,0.291432
0.497150,0.006007,0.612280,0.274453,0.819300,0.344509
0.280051,0.054386,0.237724,0.323208,0.626322,0.190686
0.940830,0.112191,0.132769,0.483293,0.337329,0.042069
0.554531,0.947883,0.213715,0.054293,0.233696,0.187003
0.890952,0.587017,0.065313,0.409727,0.860838,0.921845
0.279383,0.952647,0.473536,0.063097,0.876446,0.051166
0.311908,0.889071,0.873401,0.226939,0.338650,0.847866
0.500682,0.695742,0.317252,0.183752,0.194412,0.108649
0.514095,0.922945,0.843032,0.012201,0.990656,0.626272
0.231503,0.994552,0.670839,0.888462,0.462279,0.062829
0.190385,0.595105,0.687571,0.407943,0.116205,0.356240
0.504820,0.687092,0.809112,0.024206,0.035228,0.178066
0.431844,0.774074,0.127851,0.047260,0.961137,0.052034
0.034750,0.478960,0.622329,0.199178,0.349243,0.472614
0.580567,0.248890,0.414572,0.237012,0.323852,0.154368
0.316360,0.674801,0.556319,0.604418,0.087454,0.534839
0.194012,0.113979,0.937206,0.743528,0.424835,0.322592
0.541605,0.812188,0.077652,0.036591,0.745367,0.958457
0.819115,0.062731,0.110358,0.051944,0.582064,0.638060
0.171396,0.308594,0.721264,0.566882,0.950638,0.573162
0.759960,0.671032,0.076679,0.554888,0.280566,0.002520
0.801414,0.136353,0.039495,0.722923,0.128421,0.243043
0.126166,0.527974,0.337837,0.392324,0.813059,0.488137
0.878792,0.442764,0.254027,0.138716,0.898128,0.776691
0.677139,0.635158,0.840610,0.587758,0.188317,0.318089
0.755698,0.669401,0.542748,0.563718,0.086315,0.864541
0.315556,0.532001,0.855078,0.535555,0.532479,0.281086
0.989535,0.423408,0.466091,0.183604,0.388815,0.554274
0.362884,0.383246,0.705069,0.815289,0.929268,0.958055
0.277533,0.189006,0.699448,0.813731,0.862737,0.414285
0.135835,0.148192,0.130166,0.421955,0.153554,0.219201
0.107306,0.849540,0.069123,0.693271,0.257548,0.497639
0.868448,0.803916,0.407558,0.986433,0.288497,0.060771
0.474031,0.553086,0.745682,0.518527,0.868175,0.281984
0.867532,0.611808,0.204051,0.766144,0.497332,0.602619
0.727436,0.161595,0.998637,0.589033,0.638436,0.810468
0.602410,0.842975,0.588309,0.168738,0.352149,0.090767
0.356781,0.468836,0.994105,0.044906,0.719053,0.962770
0.396088,0.401265,0.407569,0.445139,0.150941,0.430530
0.687735,0.353011,0.810995,0.436110,0.222221,0.322044
0.195604,0.229714,0.695942,0.580089,0.546931,0.435069
0.088953,0.928532,0.407433,0.435056,0.600345,0.129029
0.517257,0.714102,0.899241,0.268704,0.404327,0.397049
0.006400,0.956022,0.237790,0.701962,0.128992,0.262252
0.047817,0.829729,0.432351,0.897047,0.753447,0.424143
0.242643,0.458886,0.987900,0.923245,0.281117,0.336798
0.462338,0.723843,0.614989,0.156990,0.972279,0.334097
0.411479,0.141455,0.895147,0.157797,0.742187,0.593056
0.507007,0.610413,0.444470,0.918869,0.222491,0.729442
0.886359,0.608886,0.489985,0.350464,0.054896,0.692596
0.705423,0.573607,0.323067,0.580694,0.648916,0.163459
0.424524,0.076731,0.629031,0.136884,0.460816,0.414744
0.370124,0.974784,0.140572,0.193655,0.144810,0.327635
0.309144,0.622775,0.821975,0.075422,0.426042,0.978759
0.067811,0.456553,0.083657,0.584568,0.649239,0.827747
0.049285,0.904557,0.879077,0.218136,0.952149,0.225874
0.980057,0.708204,0.043672,0.991309,0.867212,0.578417
0.379211,0.952034,0.492970,0.228935,0.840339,0.012029
0.275772,0.857388,0.683434,0.634603,0.080914,0.713552
0.268609,0.761135,0.640184,0.013916,0.187094,0.731811
0.808059,0.443316,0.176643,0.851730,0.763462,0.289854
0.786787,0.630595,0.565209,0.994141,0.197290,0.458727
0.672057,0.808369,0.790804,0.964192,0.475063,0.854149
0.135337,0.958911,0.754633,0.781458,0.097997,0.504708
0.941575,0.467370,0.692053,0.986896,0.889895,0.546797
0.205079,0.558643,0.603480,0.322615,0.282912,0.718732
0.065487,0.340000,0.917108,0.012209,0.588715,0.156936
0.636086,0.109050,0.570435,0.029575,0.431794,0.223437
0.509463,0.095097,0.775573,0.182373,0.726773,0.352788
0.404387,0.294331,0.926599,0.564207,0.005490,0.641134
0.417512,0.065864,0.077132,0.437455,0.727298,0.849912
0.046326,0.490905,0.192526,0.923761,0.377809,0.031915
0.520377,0.534138,0.002994,0.714891,0.218247,0.891554
0.106854,0.477194,0.730813,0.516327,0.670082,0.630040
0.731980,0.722057,0.400658,0.518970,0.106004,0.599915
0.811944,0.751471,0.943964,0.154997,0.999985,0.621712
0.815472,0.779387,0.375181,0.733130,0.452296,0.441111
0.193999,0.802251,0.020733,0.413718,0.236912,0.172792
0.021940,0.161799,0.207091,0.255485,0.426954,0.927184
0.231491,0.301828,0.569087,0.970727,0.545001,0.350741
0.424431,0.839556,0.400015,0.665991,0.334489,0.053619
0.429153,0.587337,0.303520,0.337676,0.463296,0.748815
0.248422,0.790374,0.569475,0.764143,0.788760,0.558960
0.936521,0.270236,0.265152,0.089447,0.391973,0.978671
0.631398,0.547823,0.275327,0.513399,0.244358,0.455896
0.517621,0.837509,0.577751,0.806327,0.771794,0.642599
0.443338,0.305108,0.788234,0.667536,0.852620,0.875129
0.007768,0.827363,0.080788,0.244224,0.436401,0.867143
0.341135,0.786599,0.611506,0.099463,0.740244,0.756314
0.899616,0.988681,0.072550,0.216702,0.460084,0.389893
0.060339,0.896870,0.449692,0.777338,0.079799,0.101139
0.494539,0.632991,0.863644,0.928491,0.407127,0.784421
0.653165,0.385700,0.093435,0.650532,0.571153,0.139399
0.513126,0.206216,0.938792,0.914914,0.792439,0.078241
0.449010,0.474609,0.301074,0.158707,0.759941,0.193630
0.423619,0.726331,0.398431,0.982636,0.482872,0.107739
0.956176,0.570197,0.047054,0.703519,0.722638,0.707869
0.748853,0.294379,0.945223,0.883132,0.753788,0.494552
0.109104,0.436767,0.304162,0.484365,0.464416,0.592874
0.647287,0.643194,0.714586,0.803591,0.868243,0.817149
0.018116,0.663716,0.521056,0.079806,0.927854,0.306956
0.223783,0.062644,0.169320,0.942325,0.362245,0.583616
0.607599,0.425297,0.426296,0.657086,0.390795,0.324277
0.534689,0.108954,0.334329,0.320025,0.896772,0.904765
0.686882,0.702134,0.624916,0.280698,0.771307,0.847741
0.656034,0.353270,0.545451,0.461498,0.431164,0.531321
0.627099,0.734977,0.250825,0.124694,0.444338,0.378510
0.264050,0.100704,0.060836,0.035226,0.841153,0.068888
0.450666,0.048843,0.738781,0.660622,0.881627,0.255375
0.645705,0.852754,0.747880,0.794705,0.282754,0.312116
0.507611,0.237079,0.746176,0.490325,0.575467,0.283672
0.118946,0.066097,0.024185,0.511460,0.241530,0.019449
0.521896,0.965616,0.853612,0.655323,0.447654,0.968948
0.482521,0.584399,0.715103,0.713676,0.020818,0.078911
0.871393,0.127790,0.384810,0.632488,0.256978,0.384858
0.408115,0.020237,0.343539,0.260524,0.324511,0.983211
0.785205,0.329465,0.182871,0.047780,0.090940,0.550030
0.662109,0.033958,0.459033,0.051885,0.379917,0.915670
0.758583,0.069244,0.461797,0.475921,0.879779,0.878981
0.165876,0.249902,0.309150,0.357522,0.364745,0.590699
0.476336,0.805377,0.785432,0.875721,0.137737,0.761951
0.183473,0.909563,0.412952,0.027456,0.172311,0.533031
0.599481,0.173954,0.971503,0.481137,0.831243,0.249703
0.354831,0.921125,0.466722,0.654808,0.933026,0.897313
